Store_name,Date,Review,Photo
구스아일랜드 브루하우스,20.5.9,맥주도 맛있고 분위기도 좋고 좋아요!,0
딘타이펑 강남점,20.5.9,가볍게 식사,0
딘타이펑 강남점,20.5.9,,1
파파야리프,20.5.9,태국음식~먹을만했어요 오랜만에 먹으니 꿀맛,1
오리지널시카고피자,20.5.9,피맥하기 괜찮아요 피자 맛나요,1
오리지널시카고피자,20.5.9,,1
느린마을양조장 강남점,20.5.9,"웨이팅이있었는데
예약하고가서 다행이었어요!
늘 맛있는 곳!(웃음)(웃음)",1
느린마을양조장 강남점,20.5.9,해물파전에서 비린내 심해요.. 뭐지.. 왜그런거죠...;; 한입먹고 못먹음,0
을밀대 강남점,20.6.1,맛잇는 냉면집입니다,0
딘타이펑 강남점,20.6.1,네이버예약으로 에이드 두잔까지 먹고 너무 좋았습니다 ,0
을밀대 강남점,20.6.10,얼음동동 물냉면 맛있음,0
백억하누 강남본점,20.6.10,오호...기본찬들이 전부다 고기랑 같이 먹기에 안성맞춤들이네요~웃음,0
구스아일랜드 브루하우스,20.6.10,가성비 따시는분이시면 비추 이지만! 분위기 좋고 맛있는 맥주 좋아하시면 완전 강추!,0
봉추찜닭 강남주공공이점,20.6.10,먹을만해요~,0
느린마을양조장 강남점,20.6.10,"좋아용 항상 테이블봐주시면서
신경써주셔서 아주 편했습니당",0
을밀대 강남점,20.6.11,"유명한곳이라 찾아갔어요
맛있어요",1
화기애애 강남역점,20.6.11,저번에 맛있어서 또 갔는데 가격대비 쏘쏘네요,1
백억하누 강남본점,20.6.11,"직원분이 들고오신 고기를 보고 딱 떠오른 말이 ""빛깔이 예쁘다...먹고싶다"" 라는 생각이 들었어요",0
파파야리프,20.6.11,좋아요.,0
느린마을양조장 강남점,20.6.11,역시 느린마을. 갈때마다 느끼는 거지만 막걸리 맛 최고임. 특하 겨울~,0
시골야채된장,20.6.12,,1
라그릴리아 SPC스퀘어점,20.6.12,가격 비하면 그렇게 맛있진.. 동네 파스타 맛집이 나아요,0
라그릴리아 SPC스퀘어점,20.6.12,가격 비하면 그렇게 맛있진 않은 것 같아요,0
강남진해장,20.6.12,맛있어요 웃음 좋아요,0
딘타이펑 강남점,20.6.12,"샤오롱바오 만두 산라탕 xo게살볶음밥 다 맛있고
사람이 많았지만 직원분들도 다 친절했어요!!",0
오리지널시카고피자,20.6.12,굿,0
느린마을양조장 강남점,20.6.12,미션 클리어~~~~,0
을밀대 강남점,20.6.13,"비빔냉면보다는 물냉면 추천!
비냉에는 육수추가해서 먹는게 더 맛있어요",1
화기애애 강남역점,20.6.13,청첩장모임위해 이용했어요 분위기 나쁘지않고 음식도 적당하긴한데....고기집인데 된장찌개가없고 동치미국수가 가격대비 너무별로....웃음웃음,0
백억하누 강남본점,20.6.13,정말 맛있습니다 강추합니다,0
라그릴리아 SPC스퀘어점,20.6.13,전반적으로 모든 메뉴가 무난했어요. 근데 가격이 좀 비싼 편인것 같아요,0
구스아일랜드 브루하우스,20.6.13,"주말낮에 가서 한산했고 사람도 붐비지 않았는데 서버분이 맥주 종류가 무엇인지도 구분 안해주고 잔을 그냥 던지다시피 놓고 뒤도 안돌아보고 가시네요?(특히 노란머리직원분) 한번도 아니고 두번이나 그래서 너무 불쾌했네요
맥주값이 싼 업장도 아니라 그 안에 서비스 봉사료도 포함되어 있을거라 생각합니다 
기분좋게 낮술 한잔 마시러 간건데 오히려 저와 일행 기분만 잡치고 소중한 주말 망치고 나왔네요 
손님을 이런식으로 푸대접하는건 정말 아니라고 생각합니다 제가 진상고객도 아니였는데 그 서버분 뿐만아니라 다른 직원분도 대부분 불친절함이 묻어나고 얼굴엔 짜증이 가득해보여서 있는내내 주문하기에도 눈치보이고 불편했네요 다신 가지않으려구요 저는 강남에서 이런식으로 장사하시면 오래남기 힘드실거에요",0
을밀대 강남점,20.6.14,밍밍한 맛,0
느린마을양조장 강남점,20.6.14,음식도 맛있고 조용한 자리 주셔서 감사합니당,0
느린마을양조장 강남점,20.6.14,깔끔하게 막걸리 먹고싶을때 가는 곳!,0
을밀대 강남점,20.6.15,,1
시골야채된장,20.6.15,된장비빔밥으로 최고!!,0
라그릴리아 SPC스퀘어점,20.6.15,가격대비 괜찮아요~,1
딘타이펑 강남점,20.6.15,음식도 너무 맛있구 자리도 좋았습니다!!또 방문하려구요 타 지점보다 음식도 맛있네요!,1
을밀대 강남점,20.6.16,동네에 있어서 생각날때 먹기 좋아요~,1
을밀대 강남점,20.6.16,믿을수 있은맛,0
시골야채된장,20.6.16,서비스는 별론데 음식은 존맛탱,1
라그릴리아 SPC스퀘어점,20.6.16,,1
구스아일랜드 브루하우스,20.6.16,맥주 너무 맛나고 분위기도 좋네요,1
딘타이펑 강남점,20.6.16,너무 맛있다!!!,0
리샨 삼성타운점,20.6.16,"너무 맛있는데, 점심 시간에는 음식이 너무 늦게 나와요",0
을밀대 강남점,20.6.17,최고! 최고!!! 녹두전이랑 드세요 두번드세요,0
을밀대 강남점,20.6.17,맛은 좋은데 좀 불친절했어요 실망,0
고양이부엌,20.6.17,#강남 #맛집,1
담소사골순대 강남본점,20.6.17,"순대국 냠냠
덥고 바쁜 직원",0
라그릴리아 SPC스퀘어점,20.6.17,"먹을만했는데 직원서비스 교육은 필요할듯해요. 무표정에 부르면 대답은해놓고 다른사람불러 보내고, 영 일하기 싫으신듯",1
라그릴리아 SPC스퀘어점,20.6.17,음식이지 비싸지만 분위기가 괜찮아요 해피포인트 할인뜨면 갈만합니다,0
라그릴리아 SPC스퀘어점,20.6.17,괜찮아요. 그런데 비쌈. 실망,0
강남진해장,20.6.17,"해장국 넘 맛나요.
가느다란 콩나물 연하고
선지랑 천엽 듬뿍 좋아요.",0
구스아일랜드 브루하우스,20.6.17,감자튀김 식감이 신기해서좋음,1
딘타이펑 강남점,20.6.17,서비스도 맛도 항상 굿이에요!!,0
우동명가기리야마본진,20.6.17,가격이 너무 비싸요.,0
을밀대 강남점,20.6.18,을밀대 마포점 무교점 일산점 다 가봤지만 여기가 양이 제일 적음,0
화기애애 강남역점,20.6.18,직장동료 추천으로 갔는데 상당히 만족스러운 곳이었습니다,0
고양이부엌,20.6.18,맛있어요!!,1
라그릴리아 SPC스퀘어점,20.6.18,"#해장 파스타와 핏자 맛있어요
12주년 기념 쿠폰으로 12000원 할인받아 기분좋아요
그래도 셋이 4만 넘는 가격이니 가격은 사악합니다
창가테이블 예약석이라고 뻥쳐서 별하나 뺍니다
식사 다 하고 점심시간 끝날때까지 손님 안오는 창가 테이블 다~예약석이라고 ..어이상실
가능하면 안갈랍니다",1
신부자식당,20.6.18,좋아요 웃음 삼겹살 맛있어요 냉면은 비빔냉면이 맛있어요,0
구스아일랜드 브루하우스,20.6.18,가볍게 맥주한잔하기에는 주변에서 가장 좋음,0
딘타이펑 강남점,20.6.18,맛있어요,0
딘타이펑 강남점,20.6.18,읏따 마시따잉,0
리샨 삼성타운점,20.6.18,맛있어요~,0
을밀대 강남점,20.6.19,존맛,1
화기애애 강남역점,20.6.19,테라스두 있구. 좋았어요 웃음 맛두 가격두. 백점이네요. 감사합니다,0
시골야채된장,20.6.19,강남 맷집인데요 꼭 한번 와서 드세요,0
구스아일랜드 브루하우스,20.6.19,굿,0
구스아일랜드 브루하우스,20.6.19,분위기 좋고 맥주 맛있습니다,0
구스아일랜드 브루하우스,20.6.19,수제 맥주가 먹고 싶다면 추천!,0
봉추찜닭 강남주공공이점,20.6.19,맛있어요,0
고양이부엌,20.6.2,좋어요,0
백억하누 강남본점,20.6.2,숲속에서 고기구워먹는 기분이였어요~웃음,0
라그릴리아 SPC스퀘어점,20.6.2,에그 베네딕트 맛있어요,0
느린마을양조장 강남점,20.6.2,"분위기가 좋고 막걸리가 맛있음
벨 만들어주세요",1
청류벽,20.6.20,불친절한건 둘째치고 제복쟁반은 드시지 마세요 비싼게 양만 많지 고기 질이 핵별로예요 6만원 버리고 왔어요,0
담소사골순대 강남본점,20.6.20,맛있어요,0
백억하누 강남본점,20.6.20,깔끔하고 맛있어요,0
구스아일랜드 브루하우스,20.6.20,맥주 맛있어요!,0
구스아일랜드 브루하우스,20.6.20,잘다녀왔어요,0
을밀대 강남점,20.6.21,조오오오온맛,0
시골야채된장,20.6.21,"손님 두팀이라고 사장님이
에어컨 꺼버리시고
삼성페이 계속 홈버튼 눌러서
못하시는건데 괜히 짜증냄",0
느린마을양조장 강남점,20.6.21,친절하고 맛있는 곳,0
느린마을양조장 강남점,20.6.21,"안주도괜찮고 술도맛있습니다
만족스러웠습니다",0
화기애애 강남역점,20.6.22,맛있어서 단체 예약 하고갑니다,1
담소사골순대 강남본점,20.6.22,쏘쏘,0
라그릴리아 SPC스퀘어점,20.6.22,"맛있어요
분위기도되게좋고
짱짱!",0
구스아일랜드 브루하우스,20.6.22,"친절한 직원분들, 깔끔한 음식 좋습니다 ",0
딘타이펑 강남점,20.6.22,,1
느린마을양조장 강남점,20.6.22,맛있고 좋지만 비싸긴하네요 (실망),0
봉추찜닭 강남주공공이점,20.6.23,"별로
면은 불고 감자는 다 으깨지고 큰 사이즈만 있어서 비싸기만 비싸요 (실망)",0
청류벽,20.6.24,웨이팅 한시간 했지만 넘 맛났어요!!,1
을밀대 강남점,20.6.24,서울 펑냉 투톱 확실,0
화기애애 강남역점,20.6.24,"진심 인생맛집이네요.웃음
직원들도 넘 친절해욤.웃음
담에 또갈게요.",0
백억하누 강남본점,20.6.24,소주가 6500원이라 겁나 비싸지만 다 구워주시고 맛도 있어요,0
백억하누 강남본점,20.6.24,맛있게 잘먹었습니다.,0
백억하누 강남본점,20.6.24,삼겹살을 씹으니까 육즙이...어우야 웃음 이런삼겹살 너무 좋아요!!! 자주와야딩 웃음,0
백억하누 강남본점,20.6.24,잘먹었습니다잘먹었습니다,0
강남진해장,20.6.24,굿,0
딘타이펑 강남점,20.6.24,국내에선 처음 가봤는데 대만이랑 맛도 큰 차이없고 맛있었어요! 자리도 널찍하고 시끄럽지 않아서 예민한 시기에 기분좋게 식사하고 왔어요 특히 우육면이 맛있더라구요 후식으로 초코샤오롱바오랑 슈크림바오도 먹었는데 둘다 너무 맛있었어요!! 네이버예약하니 에이드 서비스 주시더라구요 가실분들은 네이버로 예약하고 가시길 추천드려요!,0
우동명가기리야마본진,20.6.24,증말맛잇다,1
느린마을양조장 강남점,20.6.24,좋았어요! 6명이었는데요 방으로 안내해 주셔서 조용한 곳에서 이야기도 즐겁게 할 수 있었습니다(웃음),1
느린마을양조장 강남점,20.6.24,사람도 되게 많고 음식이며 술이며 맛있었어요! (웃음) 다만 사람이 많아서 음식 시키면 오래걸렸지만 그래도 만족했습니다,0
느린마을양조장 강남점,20.6.24,안주도 막걸리도 맛있었어요~ 근데 사람이 엄청 많아서 좀 시끄러워요,0
느린마을양조장 강남점,20.6.24,시끄럽고 음식 맛 별로... 그나마 소주는 괜찮았음,0
화기애애 강남역점,20.6.25,가벼운 가격에 좋은 분위기가 맘에 들었습니다,1
화기애애 강남역점,20.6.25,"찐찐찐짜가 나타났다.웃음
굿!
리얼맛집인정.웃음웃음",0
화기애애 강남역점,20.6.25,역시 맛과 서비스 모두 만족스러웠습니다. 착한 가격은 덤 이구요,0
시골야채된장,20.6.25,"무난한 자극적인 된찌, 위생은 별로인듯 반찬에서 작은 벌레가 기어다녔어요 ",0
고양이부엌,20.6.25,너무 맛있어요~,1
백억하누 강남본점,20.6.25,깻잎이랑 싸서먹구~ 장아찌들이랑 한번씩 싸서 먹구~ 반찬 골라먹는 재미도 있었지만 고기자체가 맛있어서 뭐든 더 맛있게 느껴지네욤 하트,0
구스아일랜드 브루하우스,20.6.25,,1
딘타이펑 강남점,20.6.25,샤오롱바오 맛있어요,0
딘타이펑 강남점,20.6.25,"오랜만에 가족 식사하려고 네이버 예약하고 갔는데 예약이 안 되어 있다고 옮겨 적는 과정에서 실수가 있었다고만 하고 사과는 안 해서 기분이 좀 안 좋았습니다 
자리 나기를 잠시 기다렸다가 식사를 하고 보니 네이버 예약 시 받을 수 있는 음료도 못 마셨더군요 
그래서 계산을 하고 나왔다가 이건 아니다 싶어서 다시 들어가서 말을 했더니 직원 분은 그럼 테이크아웃으로 음료 준다고 하는데 뭔가 얻어가려는 사람 같이 된 듯 해서 이게 아니다 싶었는데 
매니저 분께서 나오셔서 정말 죄송하다 여러 번 사과를 하셔서 마음이 다 풀렸네요 저희가 원한 것은 미안하다는 말이었거든요 그리고 사과의 의미로 음료를 넉넉히 주셨는데 그건 감사합니다 잘 마셨습니다 
그리고 음식은 역시 딘타이펑답게 아주 맛있었어요",0
딘타이펑 강남점,20.6.25,자리도 좋은 데를 주시고 음식도 빠르고 따뜻하여 너무 만족스러웠습니다 재방문 100프로!!,0
파파야리프,20.6.25,맛있어요 (웃음),1
화기애애 강남역점,20.6.26,진짜 여기 존맛탱이에요 제발 가세요 근데 목살은 노 너무 퍽퍽해,0
고양이부엌,20.6.26,맛있어요. 콩나물이 들어가서 시원해요.,1
담소사골순대 강남본점,20.6.26,처음 가봤는데 맛있구 좋아요,0
라그릴리아 SPC스퀘어점,20.6.26,와우👍👍,0
강남진해장,20.6.26,"강남역 해장국 맛집

점심메뉴도 좋지만 저녁에 곱창전골 먹으면 소주 순삭..",0
강남진해장,20.6.26,맛있게 잘먹었습니다 ~웃음,0
강남진해장,20.6.26,곱창전골 진짜 맛있다,0
딘타이펑 강남점,20.6.26,금요일 저녁이라 사람 많더라구요 미리 예약하고 가서 아주 좋았습니다,0
리샨 삼성타운점,20.6.26,가게 자체가 깔끔하고 서비스가 좋아요,0
느린마을양조장 강남점,20.6.26,예약하고 가니 좋네욤!! 맛있게 잘 먹었습니댜,0
느린마을양조장 강남점,20.6.26,직원분들도 친절하고 음식도 맛있었어요~ ,0
청류벽,20.6.27,들기름 막국수 짱!!,0
청류벽,20.6.27,대박 이렇게 맛없을수가!!!!!,0
청류벽,20.6.27,"#들기름막국수 #감자전
두 조합은 필수과목입니다. 비빔막국수에 늙은호박전 먹어보고 싶어 또 오려고요.",1
화기애애 강남역점,20.6.27,"창문에 파리가 최소 열마리가 붙어있네요..
위생 관리가 필요해보입니다.",0
백억하누 강남본점,20.6.27,"한우 차돌박이 고기맛은 정말 좋았습니다!
근데 반찬조합이 조금 아쉬운거 같았고
테이블 주변에 왕파리들이 몇 마리 날아다녀서
실망스러워요. 밥 먹는데 신경 쓰였네요..",0
라그릴리아 SPC스퀘어점,20.6.27,맛있어요! 지금 12주년 할인 쿠폰 있어서 저렴하게 먹고 왔어요 웃음,0
라그릴리아 SPC스퀘어점,20.6.27,좋아요,0
딘타이펑 강남점,20.6.27,샤오롱바오 추천입니다,0
딘타이펑 강남점,20.6.27,음식이 한참 기다려서야 나왔는데 미리 안내를 안해주고 가져다 줄때서야 주방에 문제가 있었다고 안내를 한 점이 아쉽네요 ,0
느린마을양조장 강남점,20.6.27,맛있었어용 가게 크기도 크고 음식도 빨리 나왔습니다,0
구스아일랜드 브루하우스,20.6.28,넓고 분위기도 좋아요 다양한 맥주가 있어서 입맛따라 즐기기 좋았어요,1
구스아일랜드 브루하우스,20.6.28,다양한 맥주를 맛볼 수 있어서 좋음 안주도 평타 이상인듯 캐주얼하고 단체가 이용하면 좋은 펍,1
