,store_name,date,review,photo,length,review_ckeck
6298,봉추찜닭 강남주공공이점,2021.6.21,닭도 비린내나고 창가 앉아서 날파리가 많다는데 이야기 하니 사장님이 원래 구석에 많다고 함  밥먹으면서 벌레2마리 잡고 한마리 동치미에 자살쇼   가격도 小자 있는데 없는줄 알고 中자 시킴 메뉴판에 안나와있고 벽에 붙어있었음,1,125,닭도 비린내나 고 창가 앉아서 날파리가 많다는데 이야기하니 사장님이 원래 구석에 많다고 함 밥 먹으면서 벌레 2마리 잡고 한 마리 동치미에 자살쇼 가격도 小 자 있는데 없는 줄 알고 中 자시 킴 메뉴판에 안 나와 있고 벽에 붙어 있었음
6299,을밀대 강남점,2021.6.22,녹두전이랑 냉면주문해서 먹었는데 정말 맛있었어용웃음,0,28,녹두 전이랑 냉면 주문해서 먹었는데 정말 맛있었어 용 웃음
6300,라그릴리아 SPC스퀘어점,2021.6.22,강남역 spc그룹이라 별기대 안했는데 파스타면도 미리 삶아 놓은게 아니라 바로 삶아서 탱턍하고새우살도 좋고 맛있었음,0,64,강남역 spc그룹이 라벨 기대 안 했는데 파스타면 도 미리 삶아놓은 게 아니라 바로 삶아서 탱턍하고 새우 살도 좋고 맛있었음
6301,딘타이펑 강남점,2021.6.22,음식을 집는 동시에 접시를 가져가는 등 먹는 중에 두 번이나 빈 접시를 치워주셔서 불편했어요 테이블 사이의 가림막도 너무 비좁게 설치해서 불편했고요 실망,0,85,음식을 집는 동시에 접시를 가져가는 등 먹는 중에 두 번이나 빈 접시를 치워주셔서 불편했어요 테이블 사이의 가림막도 너무 비좁게 설치해서 불편했고 요 실망
6302,고양이부엌,2021.6.23,반반소스 떡볶이에 라면사리 추가 최고예요,0,22,반반 소스 떡볶이에 라면 사리 추가 최고예요
6303,강남진해장,2021.6.23,양지곰탕 맛있네요,0,9,양지 곰탕 맛있네요
6304,딘타이펑 강남점,2021.6.23,예약 필수 평일 저녁에도 웨이팅 10팀 너무게 있는데 예약한 시간에 갔더니 바로 테이블 안내해주셨어요 엄청 바빠보이는데도 다들 친절하시구 음식 맛도 굿 현지보다는 가격대가 조금 있지만 가지를 못하니 어쩌겠어요 실망 네이버 예약이라 음료 서비스 있다고 직원분이 먼저 말씀해주셔서 감사합니다,1,160,예약 필수 평일 저녁에도 웨이팅 10팀 너무 게 있는데 예약한 시간에 갔더니 바로 테이블 안내해주셨어요 엄청 바빠 보이는데도 다들 친절하기 구 음식 맛도 굿 현지보다는 가격대가 조금 있지만 가지를 못하니 어쩌겠어요 실망 네이버 예약이라 음료 서비스 있다고 직원분이 먼저 말씀해 주셔서 감사합니다
6305,을밀대 강남점,2021.6.24,맛있어요,0,4,맛있어요
6306,화기애애 강남역점,2021.6.24,가성비 좋은 소고기집이에요  분위기도 좋고 직원분들도 친절하세요웃음  동치미국수 맛있어요,1,49,구성비 좋은 소고기 집이에요 분위기도 좋고 직원분들도 친절하세요 웃음 동치미국수 맛있어요
6307,시골야채된장,2021.6.24,맛나요,0,3,맛나요
6308,백억하누 강남본점,2021.6.24,백억전복삼합 제 인생 음식이에요 오늘도 아주 맛있게 잘 먹고갑니다 웃음 배불러요,0,44,백억 전복 삼합제 인생 음식이에요 오늘도 아주 맛있게 잘 먹고 갑니다 웃음배 불러요
6309,백억하누 강남본점,2021.6.24,투뿔 살치살 맛이 월클이네요 좋아요 존맛탱 넘 맛있어요,0,30,투뿔살 피살 맛이 월 클 이네요 좋아요 존 맛 탱 너무 맛있어요
6310,백억하누 강남본점,2021.6.24,전복삼합 맛있게 먹고가요 존맛탱,0,17,전복 삼합 맛있게 먹고 가요 존 맛탕
6311,라그릴리아 SPC스퀘어점,2021.6.24,제로콜라 주문받고 10분 지나 음식 다먹어가는데 제로콜라 더이상 주문안된다고 다른걸로 주문하라고합니다 아이는 데려가지마세요 오늘 유난히 서빙 응대가 별로네요,0,87,제로콜라 주문받고 10분 지나 음식 다 먹어가는데 제로콜라 더 이상 주문 안 된다고 다른 걸로 주문하라고 합니다 아이는 데려가지 마세요 오늘 유난히 서빙을 대가 별로네요
6312,라그릴리아 SPC스퀘어점,2021.6.24,좋아요,0,3,좋아요
6313,신부자식당,2021.6.24,3년전부터 단골이었는데 오랜만에 찾아도 맛도 그대로 이모님 사장님도 그대로에요 강남역 돼지고기집중에서 고기든 식사든 사이드든 여기가 제일 맛있어요,1,81,3년 전부터 단골이었는데 오랜만에 찾아도 맛도 그대로 이모님 사장님도 그대로에요 강남역 돼지고기 집중에서 고기든 식사든 사이드든 여기가 제일 맛있어요
6314,구스아일랜드 브루하우스,2021.6.24,넓고 맥주맛은 좋았으나 안주양이 가격대비 적어요 실내도 좀 시끄럽고요,0,38,넓고 맥주 맛은 좋았으나 안주 양이 가격 대비 적어 요실 내도 좀 시끄럽고요
6315,딘타이펑 강남점,2021.6.24,맛도 좋고 한데 샤오롱바오가 중간에 나와 쫌 순서가 틀렸네요,0,33,맛도 좋고 한데 샤오롱 바오가 중간에 나와 좀 순서가 틀렸네요
6316,딘타이펑 강남점,2021.6.24,친절하시구 맛있어요,1,10,친절하시고 맛있어요
6317,우동명가기리야마본진,2021.6.24,진짜 맛있네요 재방문의사 100입니다,1,20,진짜 맛있네요 재방문의 사 100입니다
6318,봉추찜닭 강남주공공이점,2021.6.24,맛있고 친절해요,0,8,맛있고 친절해요
6319,청류벽,2021.6.25,보쌈은 맛있었고 들기름막국수는 생각보다 더 건강한 맛이었어요,1,33,보쌈은 맛있었고 들기름 막국수는 생각보다 더 건강한 맛이었어요
6320,을밀대 강남점,2021.6.25,맛있어요,0,4,맛있어요
6321,시골야채된장,2021.6.25,강남역 최애 단골집 목살김치된장찌개 존맛탱,0,23,강남역 최애 단골집 목살 김치 된장찌개 존 맛탕
6322,담소사골순대 강남본점,2021.6.25,3800원 더 내면 순대편육 세트 먹는 점이 좋습니다,1,29,3800원 더 내면 순대 편 육 세트 먹는 점이 좋습니다
6323,라그릴리아 SPC스퀘어점,2021.6.25,굿굿,0,2,굿굿
6324,딘타이펑 강남점,2021.6.25,맛있고 가성비도 좋고 B코스,0,15,맛있고 구성비도 좋고 B코스
6325,딘타이펑 강남점,2021.6.25,예약도 가능해서 좋았고 깨끗하고 맛있었습니다,1,24,예약도 가능해서 좋았고 깨끗하고 맛있었습니다
6326,우동명가기리야마본진,2021.6.25,내부까지 자리가 좀 있어보여도 점심시간때 가면 한참 기다리셔야함 우동 맛있는것 같긴한데 한참 기다려서 먹을정도인지는 잘 모르겠네요,0,72,내부까지 자리가 좀 있어 보여도 점심시간 때 가면 한참 기다리셔야 함우동 맛있는 것 같긴 한데 한참 기다려서 먹을 정도인지는 잘 모르겠네요
6327,청류벽,2021.6.26,보쌈이 정말 부드럽고 들기름막국수도 맛있어요,1,24,보쌈이 정말 부드럽고 들기름 막국수도 맛있어요
6328,을밀대 강남점,2021.6.26,마포에 본점이 있는 서울에서 유명한 대표적인 평양냉면 명가들 중 하나로 50년이 넘는 세월의 업력을 자랑한다 강남역 4번 출구 먹자골목 안쪽에 위치한 쌍용 플래티넘 밸류 오피스텔 상가 건물 1층에 위치 건물 자체의 주차 비용이 비싸서 가게에서도 식사 손님들에게 1시간 밖에 주차 지원이 안됨 살얼음이 떠있는 차가운 육수와 부드러운 느낌보다는 탱글탱글하고 쫄깃한 면의 식감이 이 집의 특징이다 처음에 먹을 때는 다소 삼삼하게 느껴질 수 있는데 계속 먹어보면 묘한 중독성이 있는 집이다,1,269,마포에 본점이 있는 서울에서 유명한 대표적인 평양냉면 명가들 중 하나로 50년이 넘는 세월의 업력을 자랑한 다 강남역 4번 출구 먹자골목 안쪽에 위치한 쌍용 플래티넘 밸류 오피스텔 상가 건물 1층에 위치 건물 자체의 주차비용이 비싸서 가게에서도 식사 손님들에게 1시간 밖에 주차 지원이 안 됨살 얼음이 떠 있는 차가운 육수와 부드러운 느낌보다는 탱글탱글하고 쫄깃한 면의 식감이 이 집의 특징이다 처음에 먹을 때는 다소 삼삼하게 느껴질 수 있는데 계속 먹어보면 묘한 중독성이 있는 집이다
6329,을밀대 강남점,2021.6.26,맛있었어요,1,5,맛있었어요
6330,시골야채된장,2021.6.26,맛있어요,0,4,맛있어요
6331,백억하누 강남본점,2021.6.26,고기의 육즙이 살아 있어요입안에서 살살 녹아요,0,25,고기의 육즙이 살아 있어 요 입안에서 살살 녹아요
6332,백억하누 강남본점,2021.6.26,지인 추천으로방문해서 백억전복삼합 먹고 왔어요  소주한잔이랑 조합이 짱이에여 너무 맛나요,0,49,지인 추천으로 방문해서 백억 전복 삼합 먹고 왔어요 소주 한 잔이랑 조합이 짱이에 여 너무 맛나요
6333,백억하누 강남본점,2021.6.26,푸짐하게 즐기고 가요 소고기 찐맛집 웃음 좋아요,0,26,푸짐하게 즐기고 가요 소고기 찐 맛 집 웃음 좋아요
6334,백억하누 강남본점,2021.6.26,남자친구 생일이라 간만에 소고기 뿌시구 갑니다 좋아요오,1,30,남자친구 생일이라 간 만에 소고기 부수고 갑니다 좋아요 오
6335,딘타이펑 강남점,2021.6.26,탄탄면 맛있어요 좋아요 매장도 넓고 좋네요,1,23,탄탄면 맛있어요 좋아요 매장도 넓고 좋네요
6336,파파야리프,2021.6.26,우선 일하시는 분들이 너무 친절하셔서 감동받았어요 하트  음식맛은 말이 필요 없을 정도에요ᰔᩚ  먹는 도중에도 직원분들이 신경써주시는게 너무 잘 느껴져요  완전 강추 존맛탱구리 냠냠굿,1,102,우선 일하시는 분들이 너무 친절하셔서 감동받았어요 하트 음식 맛은 말이 필요 없을 정도에 요ᰔᩚ 먹는 도중에도 직원분들이 신경 써주시는 게 너무 잘 느껴져요 완전 강추 존 맛 탱구리 냠냠 굿
6337,을밀대 강남점,2021.6.27,냉면육수맛보러 오는곳인데 전혀 진한맛이 안나네요 매번 잘 먹었었는데 이번엔 완전 실망입니다 강남지점은 이제 안갈꺼에요,1,65,냉면 육수 맛보러 오는 곳인데 전혀 진한 맛이 안 나네 요 매번 잘 먹었었는데 이번엔 정말 실망입니다 강남지점은 이제 안 갈 거예요
6338,시골야채된장,2021.6.27,맛있어요,0,4,맛있어요
6339,고양이부엌,2021.6.27,굿,0,1,굿
6340,고양이부엌,2021.6.27,인테리어 마음에 들었고 이성친구랑 가기 좋을 것 같아요 맛은 괜찮았어요,0,39,인테리어 마음에 들었고 이성친구랑 가기 좋을 것 같아 이 맛은 괜찮았어요
6341,고양이부엌,2021.6.28,존맛,0,2,존 맛
6342,구스아일랜드 브루하우스,2021.6.28,모임하기 좋고 음식 맥주 다 맛있어요,0,20,모임 하기 좋고 음식 맥주 다 맛있어요
6343,딘타이펑 강남점,2021.6.28,생각보다 한산하고 맛있어서 좋았어요,1,19,생각보다 한산하고 맛있어서 좋았어요
6344,딘타이펑 강남점,2021.6.28,전화로 30분전 예약후 포장했습니다,0,19,전화로 30분 전 예약 후 포장했습니다
6345,파파야리프,2021.6.28,저아여,0,3,저 아예
6346,우동명가기리야마본진,2021.6.28,우동 짱,0,4,가락국수짱
6347,봉추찜닭 강남주공공이점,2021.6.28,굿,0,1,굿
6348,화기애애 강남역점,2021.6.29,서비스는 좋아요 맛은 쏘쏘  친절한 식당,0,22,서비스는 좋아 이 맛은 쏘 쏘 친절한 식당
6349,화기애애 강남역점,2021.6.29,아주 만족스럽습니다,0,10,아주 만족스럽습니다
6350,시골야채된장,2021.6.29,예전보다 반찬은 좀 성의가 없지만 된장찌개와 계란찜 맛있어요웃음  호불호는 좀 있어요,0,47,예전보다 반찬은 좀 성의가 없지만 된장찌개와 계란찜 맛있어 요 웃음 호불호는 좀 있어요
6351,라그릴리아 SPC스퀘어점,2021.6.29,맛잇오요,0,4,맛있오요
6352,강남진해장,2021.6.29,굿,0,1,굿
6353,딘타이펑 강남점,2021.6.29,맛있어요,0,4,맛있어요
6354,딘타이펑 강남점,2021.6.29,맛있어요 브레이크 타임 없어서 부담없이 먹기 좋아요,0,28,맛있어 요 브레이크 타임 없어서 부담 없이 먹기 좋아요
6355,딘타이펑 강남점,2021.6.29,직원분들 다 친절하시고 요리도 다 맛있었어요 유린기랑 달걀볶음밥 맛있어요,0,40,직원분들 다 친절하시고 요리도 다 맛있었어요 유린기랑 달걀 볶음밥 맛있어요
6356,파파야리프,2021.6.29,음식도 맛있고 진짜 친절하세요,0,16,음식도 맛있고 진짜 친절하세요
6357,느린마을양조장 강남점,2021.6.29,매장도 넓고 시원했고 안주도 맛있었어요웃음 ,1,24,매장도 넓고 시원했고 안주도 맛있었어요 웃음
6358,라그릴리아 SPC스퀘어점,2021.6.3,마늘이 너무 탔고 맵게 요청드렸더니 페페론치노를 더 넣는 것이 아니라 청양고추를 넣어주시네요,1,51,마늘이 너무 탔고 맵게 요청드렸더니 페페론치노를 더 넣는 것이 아니라 청양고추를 넣어주시네요
6359,구스아일랜드 브루하우스,2021.6.3,머리묶으신 매니저 같은 남자분이 엄창 짜증 내시는 거 빼고는 괜찮아요,0,38,머리 묶으신 매니저 같은 남자분이 엄창 짜증 내시는 거 빼고는 괜찮아요
6360,구스아일랜드 브루하우스,2021.6.3,좋아요,0,3,좋아요
6361,딘타이펑 강남점,2021.6.3,굿,0,1,굿
6362,딘타이펑 강남점,2021.6.3,직원 모두 친절하시고 맛도 좋아요,0,18,직원 모두 친절하시고 맛도 좋아요
6363,리샨 삼성타운점,2021.6.3,우육탕면이랑 새우볶음밥 주문했습니다  자극적이지 않고 맛있게 잘 먹었어요웃음  언제 가도 늘 친절하시고  매장 분위기도 차분하니 좋아요,0,75,우육탕면이랑 새우볶음밥 주문했습니다 자극적이지 않고 맛있게 잘 먹었어요 웃음 언제가 도 늘 친절하시고 매장 분위기도 차분하니 좋아요
6364,리샨 삼성타운점,2021.6.3,리샨의 대표메뉴인 와사비크림새우 먹었어요  변함없이 맛있고 친절해서 좋았습니다웃음,0,45,리산의 대표 메뉴인 고추냉이 크림 새우 먹었어요 변함없이 맛있고 친절해서 좋았습니다 웃음
6365,리샨 삼성타운점,2021.6.3,여기 다 맛나구친절하고 자주옵니다 하트,1,21,여기다 맛나고 친절하고 자주 옵니다 하트
6366,느린마을양조장 강남점,2021.6.3,비오는날가서 웨이팅30분했지만 좋았숴요 느린마을 막걸리 짱짱,1,33,비 오는 날 가서 웨이팅 30분 했지만 좋았숴요느린마을 막걸리 짱짱
6367,을밀대 강남점,2021.6.30,오래다님  찾기힘듬 첨가면  맛이 얄얄한데 중독성  비쌈 가성비별루  직원 안친절,1,45,오래 다님 찾기 힘듦 첨 가면 맛이 얄얄한데 중독성 비쌈 가성 비벼 루 직원 안 친절
6368,화기애애 강남역점,2021.6.30,2번째 방문이었는데 가격도 괜찮고 맛도 괜찮았습니다,0,28,2번째 방문이었는데 가격도 괜찮고 맛도 괜찮았습니다
6369,담소사골순대 강남본점,2021.6.30,좋,0,1,좋
6370,백억하누 강남본점,2021.6.30,아주 맛있었어요 무조건 대자로 시키세요,1,21,아주 맛있었어요 무조건 대자로 시키세요
6371,백억하누 강남본점,2021.6.30,갈때마다 진짜 잘먹고어요  삼합도 잘 먹었고 이번 불고기무한리필도 엄청 맛있어요,1,44,갈 때마다 진짜 잘 먹고 어요 삼합도 잘 먹었고 이번 불고기 무한리필도 엄청 맛있어요
6372,신부자식당,2021.6.30,굿,0,1,굿
6373,신부자식당,2021.6.30,맛있어요,0,4,맛있어요
6374,딘타이펑 강남점,2021.6.30,샤오롱바오 샘플러는 맛있어요     새우완탕면을 시켜서 완탕 한 입 먹었는데 새우가 안 보이더라구요 완탕 네 개를 모두 잘라보았는데 다 그래서 직원분께 새우완탕이 맞는지 여쭤봤더니 들여다 보시다 확인하고 말씀드리겠다며 가셨어요 오기 전에 딘타이펑 새우완탕면 검색해봤을 때는 칵테일새우같은게 한두 마리씩 들어있었어서 여쭤봄 다시 오셔서는 원래 그런 거라며 사진에 완자 제일 왼쪽 하얀 부분이 새우라고 하시더군요 저는 고기 비계인 줄 새우맛도 안 나요 첫방문이었는데 너무 아쉬웠네요 ,1,268,샤오롱바오샘 플러는 맛있어요새우완탕면을 시켜서 완탕 한 입 먹었는데 새우가 안 보이더라고 요 완탕 네 개를 모두 잘라보았는데 다 그래서 직원분께 새우 완탕이 맞는지 여쭤봤더니 들여다보시다 확인하고 말씀드리겠다며 가셨어요 오기 전에 딘타이펑새우완탕면 검색해봤을 때는 칵테일 새우 같은 게 한두 마리씩 들어 있어서 여쭤 봄 다시 오셔서는 원래 그런 거라며 사진에 완자 제일 왼쪽 하얀 부분이 새우라고 하시더군 요소는 고기 비계인 줄 새우 맛도 안 나요 첫 방문이었는데 너무 아 쉬웠네요
6375,파파야리프,2021.6.30,팟타이 나시고랭  맛있어요  직원분 친절해요,1,24,팟타이나 시고 랭맛 있어 요 직원분 친절해요
6376,우동명가기리야마본진,2021.6.30,잘먹었습니다웃음,0,8,잘 먹었습니다 웃음
6377,우동명가기리야마본진,2021.6.30,잘먹었습니다웃음,0,8,잘 먹었습니다 웃음
6378,시골야채된장,2021.6.4,굿,0,1,굿
6379,담소사골순대 강남본점,2021.6.4,가격도 저렴하고 먹을만해요 맛있는건 모르겠어요,0,25,가격도 저렴하고 먹을 만해 요 맛있는 건 모르겠어요
6380,딘타이펑 강남점,2021.6.4,게으른 편이라 방문 리뷰 처음 남깁니다 꿔바호우는 일반 탕수육 스타일에 맛은 그것보다 더 없고 찹쌀도 아니고 피도 두껍고 고기는 더 맛 없고 새우샤오롱바오에서는 새우 맛은 전혀 안 나고 텁텁하니 피만 두껍더군요 새우볶음밥은 기름에 불었는데 따뜻함마저 없어서 기름맛 밖에 안 났습니다 돈이 너무 아깝네요 사람은 왜 일케 많은지 시끄러워서 대화도 안 들릴 정도있습니다 ,0,204,게으른 편이라 방문 리뷰 처음 남깁니다 꿔다 호우는 일반 탕수육 스타일에 맛은 그것보다 더 없고 찹쌀도 아니고 피도 두껍고 고기는 더 맛없고 새우샤오롱 바오에서는 새우 맛은 전혀 안 나고 텁텁하니 피만 두껍 더군 요새 후 볶음밥은 기름에 불었는데 따뜻함마저 없어서 기름맛 밖에 안 났습니다 돈이 너무 아깝네요 사람은 왜일 케 많은 지시 끄러워서 대화도 안 들릴 정도 있습니다
